event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_1km,population_2km,population_5km,population_best
IRN35998,2026-03-04,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-) Basij Force,,1,18,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 14,35.6759,51.4803,1,Mamlekate,New media,"On 4 March 2026, Israeli forces (coded as air/drone strikes by default) reportedly struck a Basij force base in Tehran - District 14 (Tehran, Tehran). Israel and the United States launched this joint operation, codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States Department of Defense on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN35999,2026-03-04,2026,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-) Islamic Republic of Iran Air Force,,1,18,,364,Middle East,Iran,Tehran,Tehran,,Tehran,35.6944,51.4215,2,Iran International,International,"On 4 March 2026, an Israeli F-35 fighter jet reportedly engaged and shot down an Iranian Yak-130 fighter. Coded to Tehran city. The pilot of the Yak-130 was reportedly able to eject safely. No casualties.",0,US-Iran regional conflict,1772716448,,,,
IRN36002,2026-03-04,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,,1,18,,364,Middle East,Iran,West Azerbaijan,Bukan,Central,Bukan,36.5210,46.2089,1,Iran International,International,"On 4 March 2026, Israeli forces (coded as air/drone strikes by default) struck a reported IRGC base in Bukan (Bukan, West Azerbaijan). Israel and the United States launched this joint operation, codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States Department of Defense on 28 February 2026. Casualties unknown. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting.",0,US-Iran regional conflict,1773059279,,,,
IRN36003,2026-03-04,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-) Basij Force,Police Forces of Iran (1989-) Ministry of Intelligence; Police Forces of Iran (1989-),1,18,,364,Middle East,Iran,Kermanshah,Paveh,Central,Paveh,35.0434,46.3565,1,Hengaw,Local partner-Other,"On 4 March 2026, Israeli forces (coded as air/drone strikes by default) struck a series of targets in Paveh (Paveh, Kermanshah), including the local headquarters of the Intelligence Department, Basij forces, police, and the governor's building. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36004,2026-03-04,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Kermanshah,Dalaho,Central,Kerend e Gharb,34.2842,46.2423,1,Hengaw,Local partner-Other,"On 4 March 2026, Israeli forces (coded as air/drone strikes by default) reportedly struck unspecified Iranian military targets in Kerend e Gharb (Dalaho, Kermanshah). US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36005,2026-03-04,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Kermanshah,Ravansar,Central,Ravansar,34.7153,46.6533,1,Hengaw,Local partner-Other,"On 4 March 2026, Israeli forces (coded as air/drone strikes by default) reportedly struck unspecified Iranian military targets in Ravansar (Ravansar, Kermanshah). US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36006,2026-03-04,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Yazd,Ardekan,Central,Rabat e posht e Badam,33.0160,55.5614,1,Hengaw,Local partner-Other,"On 4 March 2026, Israeli forces (coded as air/drone strikes by default) reportedly struck unspecified Iranian military targets in Rabat e posht e Badam (Ardekan, Yazd). Israel and the United States launched this joint operation, codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States Department of Defense on 28 February 2026. Casualties unknown. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting.",0,US-Iran regional conflict,1773059279,,,,
IRN36007,2026-03-04,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,Military Forces of Iran (1989-) Basij Force,1,18,,364,Middle East,Iran,Kurdistan,Sarvabad,Central,Dezli,35.3743,46.1480,1,Hengaw,Local partner-Other,"On 4 March 2026, Israeli forces (coded as air/drone strikes by default) struck a Basij force base in Dezli (Sarvabad, Kurdistan), reportedly killing at least 15 members of the IRGC. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026.",15,US-Iran regional conflict,1773059279,,,,
IRN36008,2026-03-04,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,Military Forces of Iran (1989-); Civilians (Iran),1,18,,364,Middle East,Iran,Kurdistan,Baneh,Central,Baneh,35.9975,45.8853,1,Hengaw,Local partner-Other,"On 4 March 2026, Israeli forces (coded as air/drone strikes by default) struck IRGC and Iranian military bases in Baneh (Baneh, Kurdistan), reportedly killing at least 9 Iranian soldiers, along with an unspecified number of civilian casualties. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026.",9,US-Iran regional conflict,1773059279,,,,
IRN36009,2026-03-04,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Gilan,Rasht,Central,Rasht,37.2761,49.5886,1,Mehr News Agency,National,"On 4 March 2026, local residents staged a large rally in Rasht (Rasht, Gilan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=large; US-Iran regional conflict,1772716448,,,,
IRN36010,2026-03-04,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Tehran,Tehran,,Tehran,35.6944,51.4215,1,Mehr News Agency,National,"On 4 March 2026, local residents staged numerous rallies in Tehran (Tehran, Tehran) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772716448,,,,
IRN36011,2026-03-04,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Markazi,Arak,Central,Arak,34.0917,49.6892,1,Mehr News Agency,National,"On 4 March 2026, local residents staged a rally in Arak (Arak, Markazi) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772716448,,,,
IRN36012,2026-03-04,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Mazandaran,Kelardasht,Kalardasht,Kalardasht,36.5109,51.1734,1,Mehr News Agency,National,"On 4 March 2026, local residents staged a rally in Kalardasht (Kelardasht, Mazandaran) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772716448,,,,
IRN36013,2026-03-04,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Razavi Khorasan,Mashhad,Central,Mashhad,36.3156,59.5680,1,Mehr News Agency,National,"On 4 March 2026, local residents staged a rally in Mashhad (Mashhad, Razavi Khorasan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772716448,,,,
IRN36014,2026-03-04,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Kohgiluyeh and Boyer-Ahmad,Yasooj,Central,Yasuj,30.6682,51.5880,1,Mehr News Agency,National,"On 4 March 2026, local residents staged a rally in Yasuj (Yasooj, Kohgiluyeh and Boyer-Ahmad) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772716448,,,,
IRN36022,2026-03-04,2026,2,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Kohgiluyeh and Boyer-Ahmad,Kohgeluyeh,Central,Dehdasht,30.7949,50.5646,1,FARS News Agency (Iran),National,"Around 4 March 2026 (as reported), local residents staged a rally in Dehdasht (Bojnurd, North Khorasan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772716448,,,,
